r,t,e,y,AnnualTechnologyEmission
REGION,MLISOLPRP00X,MLIREN,2032.0,-18.7085
REGION,MLISOLPRP00X,MLIREN,2033.0,-20.107
REGION,MLISOLPRP00X,MLIREN,2034.0,-22.2891
REGION,MLISOLPRP00X,MLIREN,2035.0,-37.2502
REGION,MLISOLPRP00X,MLIREN,2036.0,-54.8399
REGION,MLISOLPRP00X,MLIREN,2037.0,-61.8024
REGION,MLISOLPRP00X,MLIREN,2038.0,-61.8024
REGION,MLISOLPRP00X,MLIREN,2039.0,-68.3832
REGION,MLISOLPRP00X,MLIREN,2040.0,-70.4094
REGION,MLISOLPRSAL1,MLICO2,2040.0,0.0
REGION,MLISOLPRSAL2,MLICO2,2040.0,0.0
REGION,MLISOLPRSAL3,MLICO2,2040.0,0.0
REGION,MLISOLPRSAL4,MLICO2,2040.0,0.0
REGION,MLISOLPRSAL5,MLICO2,2040.0,0.0
REGION,MLISOLPSP00X,MLICO2,2027.0,0.0
REGION,MLISOLPSP00X,MLICO2,2028.0,0.0
REGION,MLISOLPSP00X,MLICO2,2029.0,0.0
REGION,MLISOLPSP00X,MLICO2,2030.0,0.0
REGION,MLISOLPSP00X,MLICO2,2031.0,0.0
REGION,MLISOLPSP00X,MLICO2,2032.0,0.0
REGION,MLISOLPSP00X,MLICO2,2033.0,0.0
REGION,MLISOLPSP00X,MLICO2,2034.0,0.0
REGION,MLISOLPSP00X,MLICO2,2035.0,0.0
REGION,MLISOLPSP00X,MLICO2,2036.0,0.0
REGION,MLISOLPSP00X,MLICO2,2037.0,0.0
REGION,MLISOLPSP00X,MLICO2,2038.0,0.0
REGION,MLISOLPSP00X,MLICO2,2039.0,0.0
REGION,MLISOLPSP00X,MLICO2,2040.0,0.0
REGION,MLISOLPSP00X,MLIREN,2027.0,-4.8917
REGION,MLISOLPSP00X,MLIREN,2028.0,-11.4997
REGION,MLISOLPSP00X,MLIREN,2029.0,-16.1212
REGION,MLISOLPSP00X,MLIREN,2030.0,-19.3522
REGION,MLISOLPSP00X,MLIREN,2031.0,-19.3522
REGION,MLISOLPSP00X,MLIREN,2032.0,-19.3522
REGION,MLISOLPSP00X,MLIREN,2033.0,-19.3522
REGION,MLISOLPSP00X,MLIREN,2034.0,-19.3522
REGION,MLISOLPSP00X,MLIREN,2035.0,-19.3522
REGION,MLISOLPSP00X,MLIREN,2036.0,-19.3522
REGION,MLISOLPSP00X,MLIREN,2037.0,-19.3522
REGION,MLISOLPSP00X,MLIREN,2038.0,-19.3522
REGION,MLISOLPSP00X,MLIREN,2039.0,-19.3522
REGION,MLISOLPSP00X,MLIREN,2040.0,-19.3522
REGION,MLISOLPUP00X,MLICO2,2015.0,0.0
REGION,MLISOLPUP00X,MLICO2,2016.0,0.0
REGION,MLISOLPUP00X,MLICO2,2017.0,0.0
REGION,MLISOLPUP00X,MLICO2,2018.0,0.0
REGION,MLISOLPUP00X,MLICO2,2019.0,0.0
REGION,MLISOLPUP00X,MLICO2,2020.0,0.0
REGION,MLISOLPUP00X,MLICO2,2021.0,0.0
REGION,MLISOLPUP00X,MLICO2,2022.0,0.0
REGION,MLISOLPUP00X,MLICO2,2023.0,0.0
REGION,MLISOLPUP00X,MLICO2,2024.0,0.0
REGION,MLISOLPUP00X,MLICO2,2025.0,0.0
REGION,MLISOLPUP00X,MLICO2,2026.0,0.0
REGION,MLISOLPUP00X,MLICO2,2027.0,0.0
REGION,MLISOLPUP00X,MLICO2,2028.0,0.0
REGION,MLISOLPUP00X,MLICO2,2029.0,0.0
REGION,MLISOLPUP00X,MLICO2,2030.0,0.0
REGION,MLISOLPUP00X,MLICO2,2031.0,0.0
REGION,MLISOLPUP00X,MLICO2,2032.0,0.0
REGION,MLISOLPUP00X,MLICO2,2033.0,0.0
REGION,MLISOLPUP00X,MLICO2,2034.0,0.0
REGION,MLISOLPUP00X,MLICO2,2035.0,0.0
REGION,MLISOLPUP00X,MLICO2,2036.0,0.0
REGION,MLISOLPUP00X,MLICO2,2037.0,0.0
REGION,MLISOLPUP00X,MLICO2,2038.0,0.0
REGION,MLISOLPUP00X,MLICO2,2039.0,0.0
REGION,MLISOLPUP00X,MLICO2,2040.0,0.0
REGION,MLISOLPUP00X,MLIREN,2015.0,0.0
REGION,MLISOLPUP00X,MLIREN,2016.0,0.0
REGION,MLISOLPUP00X,MLIREN,2017.0,0.0
REGION,MLISOLPUP00X,MLIREN,2018.0,0.0
REGION,MLISOLPUP00X,MLIREN,2019.0,0.0
REGION,MLISOLPUP00X,MLIREN,2020.0,0.0
REGION,MLISOLPUP00X,MLIREN,2021.0,-0.9403
REGION,MLISOLPUP00X,MLIREN,2022.0,-0.4303
REGION,MLISOLPUP00X,MLIREN,2023.0,-0.2614
REGION,MLISOLPUP00X,MLIREN,2024.0,-0.1777
REGION,MLISOLPUP00X,MLIREN,2025.0,-0.1282
REGION,MLISOLPUP00X,MLIREN,2026.0,-0.0957
REGION,MLISOLPUP00X,MLIREN,2027.0,-0.0729
REGION,MLISOLPUP00X,MLIREN,2028.0,-0.0563
REGION,MLISOLPUP00X,MLIREN,2029.0,-0.0437
REGION,MLISOLPUP00X,MLIREN,2030.0,-0.0339
REGION,MLISOLPUP00X,MLIREN,2031.0,-0.0302
REGION,MLISOLPUP00X,MLIREN,2032.0,-8.3225
REGION,MLISOLPUP00X,MLIREN,2033.0,-22.8943
REGION,MLISOLPUP00X,MLIREN,2034.0,-26.7088
REGION,MLISOLPUP00X,MLIREN,2035.0,-26.705
REGION,MLISOLPUP00X,MLIREN,2036.0,-30.9252
REGION,MLISOLPUP00X,MLIREN,2037.0,-30.9215
REGION,MLISOLPUP00X,MLIREN,2038.0,-30.9177
REGION,MLISOLPUP00X,MLIREN,2039.0,-30.9139
REGION,MLISOLPUP00X,MLIREN,2040.0,-30.9139
REGION,MLIURNPWP01N,MLICO2,2040.0,0.0
REGION,MLIURNPWP01N,MLIREN,2040.0,0.0
REGION,MLIURNPWP01O,MLICO2,2040.0,0.0
REGION,MLIURNPWP01O,MLIREN,2040.0,0.0
REGION,MLIWINOFP00X,MLICO2,2040.0,0.0
REGION,MLIWINOFP00X,MLIREN,2040.0,0.0
REGION,MLIWINONP00X,MLICO2,2040.0,0.0
REGION,MLIWINONP00X,MLIREN,2040.0,0.0
REGION,MOZBIOCHC01N,MOZCO2,2040.0,0.0
REGION,MOZBIOCHP01N,MOZCO2,2040.0,0.0
REGION,MOZBIOCHP01O,MOZCO2,2040.0,0.0
REGION,MOZCOASCC01N,MOZCO2,2040.0,0.0
REGION,MOZCOASCP01N,MOZCO2,2040.0,0.0
REGION,MOZCOASCP01O,MOZCO2,2040.0,0.0
REGION,MOZGEOCVP01N,MOZCO2,2040.0,0.0
REGION,MOZGEOCVP01O,MOZCO2,2040.0,0.0
REGION,MOZHFOGCP01N,MOZCO2,2040.0,0.0
REGION,MOZHFOGCP01O,MOZCO2,2015.0,0.016
REGION,MOZHFOGCP01O,MOZCO2,2016.0,0.016
REGION,MOZHFOGCP01O,MOZCO2,2017.0,0.016
REGION,MOZHFOGCP01O,MOZCO2,2018.0,0.016
REGION,MOZHFOGCP01O,MOZCO2,2019.0,0.016
REGION,MOZHFOGCP01O,MOZCO2,2020.0,0.016
REGION,MOZHFOGCP01O,MOZCO2,2021.0,0.0152
REGION,MOZHFOGCP01O,MOZCO2,2022.0,0.0144
REGION,MOZHFOGCP01O,MOZCO2,2023.0,0.0136
REGION,MOZHFOGCP01O,MOZCO2,2024.0,0.0267
REGION,MOZHFOGCP01O,MOZCO2,2025.0,0.0251
REGION,MOZHFOGCP01O,MOZCO2,2026.0,0.0234
REGION,MOZHFOGCP01O,MOZCO2,2027.0,0.0164
REGION,MOZHFOGCP01O,MOZCO2,2028.0,0.0151
REGION,MOZHFOGCP01O,MOZCO2,2029.0,0.0138
REGION,MOZHFOGCP01O,MOZCO2,2030.0,0.0167
REGION,MOZHFOGCP01O,MOZCO2,2031.0,0.0113
REGION,MOZHFOGCP01O,MOZCO2,2032.0,0.0101
REGION,MOZHFOGCP01O,MOZCO2,2033.0,0.0088
REGION,MOZHFOGCP01O,MOZCO2,2034.0,0.0076
REGION,MOZHFOGCP01O,MOZCO2,2035.0,0.0063
REGION,MOZHFOGCP01O,MOZCO2,2036.0,0.005
REGION,MOZHFOGCP01O,MOZCO2,2037.0,0.0038
REGION,MOZHFOGCP01O,MOZCO2,2038.0,0.0016
REGION,MOZHFOGCP01O,MOZCO2,2039.0,0.0008
REGION,MOZHFOGCP01O,MOZCO2,2040.0,0.0
REGION,MOZHYDLSP00X,MOZCO2,2015.0,0.0102
REGION,MOZHYDLSP00X,MOZCO2,2016.0,0.0102
REGION,MOZHYDLSP00X,MOZCO2,2017.0,0.0102
REGION,MOZHYDLSP00X,MOZCO2,2018.0,0.0102
REGION,MOZHYDLSP00X,MOZCO2,2019.0,0.0102
REGION,MOZHYDLSP00X,MOZCO2,2020.0,0.0102
REGION,MOZHYDLSP00X,MOZCO2,2021.0,0.0102
REGION,MOZHYDLSP00X,MOZCO2,2022.0,0.0102
REGION,MOZHYDLSP00X,MOZCO2,2023.0,0.0102
REGION,MOZHYDLSP00X,MOZCO2,2024.0,0.0102
REGION,MOZHYDLSP00X,MOZCO2,2025.0,0.0102
REGION,MOZHYDLSP00X,MOZCO2,2026.0,0.0102
REGION,MOZHYDLSP00X,MOZCO2,2027.0,0.0102
REGION,MOZHYDLSP00X,MOZCO2,2028.0,0.0102
REGION,MOZHYDLSP00X,MOZCO2,2029.0,0.0102
REGION,MOZHYDLSP00X,MOZCO2,2030.0,0.0102
REGION,MOZHYDLSP00X,MOZCO2,2031.0,0.0102
REGION,MOZHYDLSP00X,MOZCO2,2032.0,0.0102
REGION,MOZHYDLSP00X,MOZCO2,2033.0,0.0102
REGION,MOZHYDLSP00X,MOZCO2,2034.0,0.0102
REGION,MOZHYDLSP00X,MOZCO2,2035.0,0.0102
REGION,MOZHYDLSP00X,MOZCO2,2036.0,0.0102
REGION,MOZHYDLSP00X,MOZCO2,2037.0,0.0102
REGION,MOZHYDLSP00X,MOZCO2,2038.0,0.0102
REGION,MOZHYDLSP00X,MOZCO2,2039.0,0.0102
REGION,MOZHYDLSP00X,MOZCO2,2040.0,0.0102
REGION,MOZHYDMSP00X,MOZCO2,2015.0,0.0003
REGION,MOZHYDMSP00X,MOZCO2,2016.0,0.0003
REGION,MOZHYDMSP00X,MOZCO2,2017.0,0.0007
REGION,MOZHYDMSP00X,MOZCO2,2018.0,0.0007
REGION,MOZHYDMSP00X,MOZCO2,2019.0,0.0007
REGION,MOZHYDMSP00X,MOZCO2,2020.0,0.0007
REGION,MOZHYDMSP00X,MOZCO2,2021.0,0.0007
REGION,MOZHYDMSP00X,MOZCO2,2022.0,0.0007
REGION,MOZHYDMSP00X,MOZCO2,2023.0,0.0007
REGION,MOZHYDMSP00X,MOZCO2,2024.0,0.0007
REGION,MOZHYDMSP00X,MOZCO2,2025.0,0.0007
REGION,MOZHYDMSP00X,MOZCO2,2026.0,0.0007
REGION,MOZHYDMSP00X,MOZCO2,2027.0,0.0007
REGION,MOZHYDMSP00X,MOZCO2,2028.0,0.0007
REGION,MOZHYDMSP00X,MOZCO2,2029.0,0.0007
REGION,MOZHYDMSP00X,MOZCO2,2030.0,0.0007
REGION,MOZHYDMSP00X,MOZCO2,2031.0,0.0007
REGION,MOZHYDMSP00X,MOZCO2,2032.0,0.0007
REGION,MOZHYDMSP00X,MOZCO2,2033.0,0.0007
REGION,MOZHYDMSP00X,MOZCO2,2034.0,0.0007
REGION,MOZHYDMSP00X,MOZCO2,2035.0,0.0007
REGION,MOZHYDMSP00X,MOZCO2,2036.0,0.0007
REGION,MOZHYDMSP00X,MOZCO2,2037.0,0.0007
REGION,MOZHYDMSP00X,MOZCO2,2038.0,0.0007
REGION,MOZHYDMSP00X,MOZCO2,2039.0,0.0007
REGION,MOZHYDMSP00X,MOZCO2,2040.0,0.0007
REGION,MOZHYDSSP00X,MOZCO2,2015.0,0.0
REGION,MOZHYDSSP00X,MOZCO2,2016.0,0.0
REGION,MOZHYDSSP00X,MOZCO2,2017.0,0.0
REGION,MOZHYDSSP00X,MOZCO2,2018.0,0.0
REGION,MOZHYDSSP00X,MOZCO2,2019.0,0.0
REGION,MOZHYDSSP00X,MOZCO2,2020.0,0.0
REGION,MOZHYDSSP00X,MOZCO2,2021.0,0.0
REGION,MOZHYDSSP00X,MOZCO2,2022.0,0.0
REGION,MOZHYDSSP00X,MOZCO2,2023.0,0.0
REGION,MOZHYDSSP00X,MOZCO2,2024.0,0.0
REGION,MOZHYDSSP00X,MOZCO2,2025.0,0.0
REGION,MOZHYDSSP00X,MOZCO2,2026.0,0.0
REGION,MOZHYDSSP00X,MOZCO2,2027.0,0.0
REGION,MOZHYDSSP00X,MOZCO2,2028.0,0.0
REGION,MOZHYDSSP00X,MOZCO2,2029.0,0.0
REGION,MOZHYDSSP00X,MOZCO2,2030.0,0.0
REGION,MOZHYDSSP00X,MOZCO2,2031.0,0.0
REGION,MOZHYDSSP00X,MOZCO2,2032.0,0.0
REGION,MOZHYDSSP00X,MOZCO2,2033.0,0.0
REGION,MOZHYDSSP00X,MOZCO2,2034.0,0.0
REGION,MOZHYDSSP00X,MOZCO2,2035.0,0.0
REGION,MOZHYDSSP00X,MOZCO2,2036.0,0.0
REGION,MOZHYDSSP00X,MOZCO2,2037.0,0.0
REGION,MOZHYDSSP00X,MOZCO2,2038.0,0.0
REGION,MOZHYDSSP00X,MOZCO2,2039.0,0.0
REGION,MOZHYDSSP00X,MOZCO2,2040.0,0.0
REGION,MOZLFOMGRID1,MOZCO2,2040.0,0.0
REGION,MOZLFORCP00X,MOZCO2,2015.0,0.0004
REGION,MOZLFORCP00X,MOZCO2,2017.0,0.2535
REGION,MOZLFORCP00X,MOZCO2,2019.0,0.1589
REGION,MOZLFORCP00X,MOZCO2,2020.0,0.5271
REGION,MOZLFORCP00X,MOZCO2,2040.0,0.0
REGION,MOZLFORCP01N,MOZCO2,2040.0,0.0
REGION,MOZLFORCP01O,MOZCO2,2015.0,0.0434
REGION,MOZLFORCP01O,MOZCO2,2016.0,0.0434
REGION,MOZLFORCP01O,MOZCO2,2017.0,0.0434
REGION,MOZLFORCP01O,MOZCO2,2018.0,0.0434
REGION,MOZLFORCP01O,MOZCO2,2019.0,0.0434
REGION,MOZLFORCP01O,MOZCO2,2020.0,0.0434
REGION,MOZLFORCP01O,MOZCO2,2021.0,0.0413
REGION,MOZLFORCP01O,MOZCO2,2022.0,0.0391
REGION,MOZLFORCP01O,MOZCO2,2023.0,0.0369
REGION,MOZLFORCP01O,MOZCO2,2024.0,0.0347
REGION,MOZLFORCP01O,MOZCO2,2025.0,0.0326
REGION,MOZLFORCP01O,MOZCO2,2026.0,0.0304
REGION,MOZLFORCP01O,MOZCO2,2027.0,0.0282
REGION,MOZLFORCP01O,MOZCO2,2028.0,0.0261
REGION,MOZLFORCP01O,MOZCO2,2029.0,0.0239
REGION,MOZLFORCP01O,MOZCO2,2030.0,0.0341
REGION,MOZLFORCP01O,MOZCO2,2031.0,0.0195
REGION,MOZLFORCP01O,MOZCO2,2032.0,0.0174
REGION,MOZLFORCP01O,MOZCO2,2033.0,0.0152
REGION,MOZLFORCP01O,MOZCO2,2034.0,0.013
REGION,MOZLFORCP01O,MOZCO2,2035.0,0.0109
REGION,MOZLFORCP01O,MOZCO2,2036.0,0.0087
REGION,MOZLFORCP01O,MOZCO2,2037.0,0.0065
REGION,MOZLFORCP01O,MOZCO2,2038.0,0.0043
REGION,MOZLFORCP01O,MOZCO2,2039.0,0.0022
REGION,MOZLFORCP01O,MOZCO2,2040.0,0.0
REGION,MOZLFOSALON1,MOZCO2,2040.0,0.0
REGION,MOZNGACCC01N,MOZCO2,2040.0,0.0
REGION,MOZNGACCP01N,MOZCO2,2024.0,1.012
REGION,MOZNGACCP01N,MOZCO2,2025.0,3.368
REGION,MOZNGACCP01N,MOZCO2,2026.0,3.5474
REGION,MOZNGACCP01N,MOZCO2,2027.0,4.6993
REGION,MOZNGACCP01N,MOZCO2,2028.0,5.2433
REGION,MOZNGACCP01N,MOZCO2,2029.0,5.7857
REGION,MOZNGACCP01N,MOZCO2,2030.0,9.2914
REGION,MOZNGACCP01N,MOZCO2,2031.0,6.8939
REGION,MOZNGACCP01N,MOZCO2,2032.0,7.0872
REGION,MOZNGACCP01N,MOZCO2,2033.0,7.3345
REGION,MOZNGACCP01N,MOZCO2,2034.0,8.0524
REGION,MOZNGACCP01N,MOZCO2,2035.0,8.8295
REGION,MOZNGACCP01N,MOZCO2,2036.0,9.5863
REGION,MOZNGACCP01N,MOZCO2,2037.0,9.6239
REGION,MOZNGACCP01N,MOZCO2,2038.0,9.6239
REGION,MOZNGACCP01N,MOZCO2,2039.0,9.6239
REGION,MOZNGACCP01N,MOZCO2,2040.0,9.6239
REGION,MOZNGACCP01O,MOZCO2,2040.0,0.0
REGION,MOZNGAGCP01N,MOZCO2,2024.0,0.0066
REGION,MOZNGAGCP01N,MOZCO2,2025.0,0.0066
REGION,MOZNGAGCP01N,MOZCO2,2026.0,0.005
REGION,MOZNGAGCP01N,MOZCO2,2027.0,0.005
REGION,MOZNGAGCP01N,MOZCO2,2028.0,0.005
REGION,MOZNGAGCP01N,MOZCO2,2029.0,0.005
REGION,MOZNGAGCP01N,MOZCO2,2030.0,0.0066
REGION,MOZNGAGCP01N,MOZCO2,2031.0,0.005
REGION,MOZNGAGCP01N,MOZCO2,2032.0,0.005
REGION,MOZNGAGCP01N,MOZCO2,2033.0,0.005
REGION,MOZNGAGCP01N,MOZCO2,2034.0,0.005
REGION,MOZNGAGCP01N,MOZCO2,2035.0,0.005
REGION,MOZNGAGCP01N,MOZCO2,2036.0,0.005
REGION,MOZNGAGCP01N,MOZCO2,2037.0,0.005
REGION,MOZNGAGCP01N,MOZCO2,2038.0,0.0017
REGION,MOZNGAGCP01N,MOZCO2,2039.0,0.0017
REGION,MOZNGAGCP01N,MOZCO2,2040.0,0.0
REGION,MOZNGAGCP01O,MOZCO2,2015.0,0.3928
REGION,MOZNGAGCP01O,MOZCO2,2016.0,0.3928
REGION,MOZNGAGCP01O,MOZCO2,2017.0,0.3928
REGION,MOZNGAGCP01O,MOZCO2,2018.0,0.3928
REGION,MOZNGAGCP01O,MOZCO2,2019.0,0.3928
REGION,MOZNGAGCP01O,MOZCO2,2020.0,0.3928
REGION,MOZNGAGCP01O,MOZCO2,2021.0,0.3732
REGION,MOZNGAGCP01O,MOZCO2,2022.0,0.3535
REGION,MOZNGAGCP01O,MOZCO2,2023.0,0.3339
REGION,MOZNGAGCP01O,MOZCO2,2024.0,0.5625
REGION,MOZNGAGCP01O,MOZCO2,2025.0,0.521
REGION,MOZNGAGCP01O,MOZCO2,2026.0,0.4316
REGION,MOZNGAGCP01O,MOZCO2,2027.0,0.4008
REGION,MOZNGAGCP01O,MOZCO2,2028.0,0.3699
REGION,MOZNGAGCP01O,MOZCO2,2029.0,0.3391
REGION,MOZNGAGCP01O,MOZCO2,2030.0,0.4092
REGION,MOZNGAGCP01O,MOZCO2,2031.0,0.2775
REGION,MOZNGAGCP01O,MOZCO2,2032.0,0.2466
REGION,MOZNGAGCP01O,MOZCO2,2033.0,0.2158
REGION,MOZNGAGCP01O,MOZCO2,2034.0,0.185
REGION,MOZNGAGCP01O,MOZCO2,2035.0,0.1541
REGION,MOZNGAGCP01O,MOZCO2,2036.0,0.1233
REGION,MOZNGAGCP01O,MOZCO2,2037.0,0.0589
REGION,MOZNGAGCP01O,MOZCO2,2038.0,0.0393
REGION,MOZNGAGCP01O,MOZCO2,2039.0,0.0196
REGION,MOZNGAGCP01O,MOZCO2,2040.0,0.0
REGION,MOZSOLCNP01X,MOZCO2,2040.0,0.0
REGION,MOZSOLCSP01X,MOZCO2,2040.0,0.0
REGION,MOZSOLMGRID1,MOZCO2,2040.0,0.0
REGION,MOZSOLPRP00X,MOZCO2,2015.0,0.0
REGION,MOZSOLPRP00X,MOZCO2,2016.0,0.0
REGION,MOZSOLPRP00X,MOZCO2,2017.0,0.0
REGION,MOZSOLPRP00X,MOZCO2,2018.0,0.0
REGION,MOZSOLPRP00X,MOZCO2,2019.0,0.0
REGION,MOZSOLPRP00X,MOZCO2,2020.0,0.0
REGION,MOZSOLPRP00X,MOZCO2,2021.0,0.0
REGION,MOZSOLPRP00X,MOZCO2,2022.0,0.0
REGION,MOZSOLPRP00X,MOZCO2,2023.0,0.0
REGION,MOZSOLPRP00X,MOZCO2,2024.0,0.0
REGION,MOZSOLPRP00X,MOZCO2,2025.0,0.0
REGION,MOZSOLPRP00X,MOZCO2,2026.0,0.0
REGION,MOZSOLPRP00X,MOZCO2,2027.0,0.0
REGION,MOZSOLPRP00X,MOZCO2,2028.0,0.0
REGION,MOZSOLPRP00X,MOZCO2,2029.0,0.0
REGION,MOZSOLPRP00X,MOZCO2,2030.0,0.0
REGION,MOZSOLPRP00X,MOZCO2,2031.0,0.0
REGION,MOZSOLPRP00X,MOZCO2,2032.0,0.0
REGION,MOZSOLPRP00X,MOZCO2,2033.0,0.0
REGION,MOZSOLPRP00X,MOZCO2,2034.0,0.0
REGION,MOZSOLPRP00X,MOZCO2,2035.0,0.0
REGION,MOZSOLPRP00X,MOZCO2,2036.0,0.0
REGION,MOZSOLPRP00X,MOZCO2,2037.0,0.0
REGION,MOZSOLPRP00X,MOZCO2,2038.0,0.0
REGION,MOZSOLPRP00X,MOZCO2,2040.0,0.0
REGION,MOZSOLPRSAL1,MOZCO2,2040.0,0.0
REGION,MOZSOLPRSAL2,MOZCO2,2040.0,0.0
REGION,MOZSOLPRSAL3,MOZCO2,2040.0,0.0
REGION,MOZSOLPRSAL4,MOZCO2,2040.0,0.0
REGION,MOZSOLPRSAL5,MOZCO2,2040.0,0.0
REGION,MOZSOLPSP00X,MOZCO2,2040.0,0.0
REGION,MOZSOLPUP00X,MOZCO2,2040.0,0.0
REGION,MOZURNPWP01N,MOZCO2,2040.0,0.0
REGION,MOZURNPWP01O,MOZCO2,2040.0,0.0
REGION,MOZWINOFP00X,MOZCO2,2040.0,0.0
REGION,MOZWINONP00X,MOZCO2,2040.0,0.0
REGION,MRTBIOCHC01N,MRTCO2,2040.0,0.0
REGION,MRTBIOCHC01N,MRTREN,2040.0,0.0
REGION,MRTBIOCHP01N,MRTCO2,2040.0,0.0
REGION,MRTBIOCHP01N,MRTREN,2040.0,0.0
REGION,MRTBIOCHP01O,MRTCO2,2040.0,0.0
REGION,MRTBIOCHP01O,MRTREN,2040.0,0.0
REGION,MRTCOASCC01N,MRTCO2,2040.0,0.0
REGION,MRTCOASCC01N,MRTREN,2040.0,0.0
REGION,MRTCOASCP01N,MRTCO2,2040.0,0.0
REGION,MRTCOASCP01N,MRTREN,2040.0,0.0
REGION,MRTCOASCP01O,MRTCO2,2040.0,0.0
REGION,MRTCOASCP01O,MRTREN,2040.0,0.0
REGION,MRTHFOGCP01N,MRTCO2,2015.0,0.47
REGION,MRTHFOGCP01N,MRTCO2,2016.0,0.452
REGION,MRTHFOGCP01N,MRTCO2,2017.0,0.4225
REGION,MRTHFOGCP01N,MRTCO2,2018.0,0.4457
REGION,MRTHFOGCP01N,MRTCO2,2019.0,0.3558
REGION,MRTHFOGCP01N,MRTCO2,2020.0,0.6418
REGION,MRTHFOGCP01N,MRTCO2,2021.0,0.2861
REGION,MRTHFOGCP01N,MRTCO2,2022.0,0.6418
REGION,MRTHFOGCP01N,MRTCO2,2023.0,0.6418
REGION,MRTHFOGCP01N,MRTCO2,2030.0,0.1483
REGION,MRTHFOGCP01N,MRTCO2,2031.0,0.0436
REGION,MRTHFOGCP01N,MRTCO2,2038.0,0.044
REGION,MRTHFOGCP01N,MRTCO2,2039.0,0.0042
REGION,MRTHFOGCP01N,MRTCO2,2040.0,0.0
REGION,MRTHFOGCP01N,MRTREN,2015.0,0.0
REGION,MRTHFOGCP01N,MRTREN,2016.0,0.0
REGION,MRTHFOGCP01N,MRTREN,2017.0,0.0
REGION,MRTHFOGCP01N,MRTREN,2018.0,0.0
REGION,MRTHFOGCP01N,MRTREN,2019.0,0.0
REGION,MRTHFOGCP01N,MRTREN,2020.0,0.0
REGION,MRTHFOGCP01N,MRTREN,2021.0,1.5211
REGION,MRTHFOGCP01N,MRTREN,2022.0,3.4127
REGION,MRTHFOGCP01N,MRTREN,2023.0,3.4127
REGION,MRTHFOGCP01N,MRTREN,2030.0,0.7884
REGION,MRTHFOGCP01N,MRTREN,2031.0,0.2317
REGION,MRTHFOGCP01N,MRTREN,2038.0,0.234
REGION,MRTHFOGCP01N,MRTREN,2039.0,0.0225
REGION,MRTHFOGCP01N,MRTREN,2040.0,0.0
REGION,MRTHFOGCP01O,MRTCO2,2015.0,0.2626
REGION,MRTHFOGCP01O,MRTCO2,2016.0,0.2947
REGION,MRTHFOGCP01O,MRTCO2,2017.0,0.4302
REGION,MRTHFOGCP01O,MRTCO2,2018.0,0.5418
REGION,MRTHFOGCP01O,MRTCO2,2019.0,0.5241
REGION,MRTHFOGCP01O,MRTCO2,2020.0,0.911
REGION,MRTHFOGCP01O,MRTCO2,2021.0,1.2475
REGION,MRTHFOGCP01O,MRTCO2,2022.0,1.1818
REGION,MRTHFOGCP01O,MRTCO2,2023.0,1.1162
REGION,MRTHFOGCP01O,MRTCO2,2024.0,0.2101
REGION,MRTHFOGCP01O,MRTCO2,2025.0,0.197
REGION,MRTHFOGCP01O,MRTCO2,2026.0,0.1838
REGION,MRTHFOGCP01O,MRTCO2,2027.0,0.1707
REGION,MRTHFOGCP01O,MRTCO2,2028.0,0.1576
REGION,MRTHFOGCP01O,MRTCO2,2029.0,0.1444
REGION,MRTHFOGCP01O,MRTCO2,2030.0,0.1313
REGION,MRTHFOGCP01O,MRTCO2,2031.0,0.169
REGION,MRTHFOGCP01O,MRTCO2,2032.0,0.105
REGION,MRTHFOGCP01O,MRTCO2,2033.0,0.0919
REGION,MRTHFOGCP01O,MRTCO2,2034.0,0.0788
REGION,MRTHFOGCP01O,MRTCO2,2035.0,0.0657
REGION,MRTHFOGCP01O,MRTCO2,2036.0,0.0525
REGION,MRTHFOGCP01O,MRTCO2,2037.0,0.0394
REGION,MRTHFOGCP01O,MRTCO2,2038.0,0.0263
REGION,MRTHFOGCP01O,MRTCO2,2039.0,0.0131
REGION,MRTHFOGCP01O,MRTCO2,2040.0,0.0
REGION,MRTHFOGCP01O,MRTREN,2015.0,0.0
REGION,MRTHFOGCP01O,MRTREN,2016.0,0.0
REGION,MRTHFOGCP01O,MRTREN,2017.0,0.0
REGION,MRTHFOGCP01O,MRTREN,2018.0,0.0
REGION,MRTHFOGCP01O,MRTREN,2019.0,0.0
REGION,MRTHFOGCP01O,MRTREN,2020.0,0.0
REGION,MRTHFOGCP01O,MRTREN,2021.0,6.6335
REGION,MRTHFOGCP01O,MRTREN,2022.0,6.2843
REGION,MRTHFOGCP01O,MRTREN,2023.0,5.9352
REGION,MRTHFOGCP01O,MRTREN,2024.0,1.1172
REGION,MRTHFOGCP01O,MRTREN,2025.0,1.0474
REGION,MRTHFOGCP01O,MRTREN,2026.0,0.9776
REGION,MRTHFOGCP01O,MRTREN,2027.0,0.9077
REGION,MRTHFOGCP01O,MRTREN,2028.0,0.8379
REGION,MRTHFOGCP01O,MRTREN,2029.0,0.7681
REGION,MRTHFOGCP01O,MRTREN,2030.0,0.6983
REGION,MRTHFOGCP01O,MRTREN,2031.0,0.8989
REGION,MRTHFOGCP01O,MRTREN,2032.0,0.5586
REGION,MRTHFOGCP01O,MRTREN,2033.0,0.4888
REGION,MRTHFOGCP01O,MRTREN,2034.0,0.419
REGION,MRTHFOGCP01O,MRTREN,2035.0,0.3491
